username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,hate,hate_prob,all_hate,offensive,offensive_prob,all_offensive,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
marwilliamson,2023-08-22 22:10:23+00:00,3,News/radio/livestream,0.50858504,neutral,0.773673415184021,"{'neutral': 0.773673415184021, 'positive': 0.22354508936405182, 'negative': 0.002781475894153118}",anticipation,0.5333815813064575,"{'anticipation': 0.5333815813064575, 'joy': 0.34879401326179504, 'optimism': 0.059760645031929016, 'surprise': 0.025545567274093628, 'trust': 0.018177468329668045, 'love': 0.0034549711272120476, 'disgust': 0.002864233450964093, 'anger': 0.0027734164614230394, 'fear': 0.0019921986386179924, 'pessimism': 0.0016990959411486983, 'sadness': 0.0015567874070256948}",not-hate,0.9981802701950072,"{'not-hate': 0.9981802701950073, 'hate': 0.001819746452383697}",non-offensive,0.9567275047302246,"{'non-offensive': 0.9567275047302246, 'offensive': 0.043272487819194794}",6.0,Election/debate,0.42860654,"New event added in Barre, Vermont on Wednesday 8/23. Join me at 8:30am at Espresso Bueno in Barre, Vermont. More information at https://t.co/GRziRaJB8M https://t.co/m7LXMuEbiS",event added barre vermont wednesday join espresso bueno barre vermont information,"[('wednesday', [6]), ('event', [6]), ('information', [6]), ('join', [6]), ('added', [6]), ('vermont', [3]), ('barre', [3]), ('bueno', [3]), ('espresso', [3])]","[('wednesday', ['Election/debate']), ('event', ['Election/debate']), ('information', ['Election/debate']), ('join', ['Election/debate']), ('added', ['Election/debate']), ('vermont', ['News/radio/livestream']), ('barre', ['News/radio/livestream']), ('bueno', ['News/radio/livestream']), ('espresso', ['News/radio/livestream'])]"
marwilliamson,2023-07-30 13:31:17+00:00,3,News/radio/livestream,0.39900884,positive,0.6867091059684753,"{'positive': 0.6867091059684753, 'neutral': 0.1810525804758072, 'negative': 0.13223829865455627}",joy,0.5172134041786194,"{'joy': 0.5172134041786194, 'sadness': 0.31748247146606445, 'love': 0.10300679504871368, 'optimism': 0.040572404861450195, 'pessimism': 0.006109011825174093, 'trust': 0.005919052753597498, 'anticipation': 0.003049482125788927, 'disgust': 0.0023609288036823273, 'surprise': 0.0022711933124810457, 'fear': 0.0011720104375854135, 'anger': 0.000843221612740308}",not-hate,0.9985032081604004,"{'not-hate': 0.9985032081604004, 'hate': 0.0014967829920351505}",non-offensive,0.7997868657112122,"{'non-offensive': 0.7997868657112122, 'offensive': 0.20021308958530426}",6.0,Election/debate,0.31822133,"I miss that little blue bird. It was a symbol we all shared, childlike and kind of charming. An homage to something natural replaced by a soulless X. What a perfect symbol for the larger problem of our times.",miss little blue bird symbol shared childlike kind charming homage natural replaced soulless  perfect symbol larger problem time,"[('problem', [4, 6]), ('time', [6, 4]), ('little', [6, 4]), ('shared', [5, 4]), ('perfect', [6, 5]), ('replaced', [3, 5]), ('blue', [6, 5]), ('kind', [6, 4]), ('symbol', [3, 6]), ('natural', [3, 5]), ('miss', [6, 5]), ('larger', [6, 4]), ('bird', [4]), ('soulless', [3]), ('charming', [3]), ('childlike', [3]), ('homage', [3])]","[('problem', ['Republicans vs democrats', 'Election/debate']), ('time', ['Election/debate', 'Republicans vs democrats']), ('little', ['Election/debate', 'Republicans vs democrats']), ('shared', ['Border/community/family', 'Republicans vs democrats']), ('perfect', ['Election/debate', 'Border/community/family']), ('replaced', ['News/radio/livestream', 'Border/community/family']), ('blue', ['Election/debate', 'Border/community/family']), ('kind', ['Election/debate', 'Republicans vs democrats']), ('symbol', ['News/radio/livestream', 'Election/debate']), ('natural', ['News/radio/livestream', 'Border/community/family']), ('miss', ['Election/debate', 'Border/community/family']), ('larger', ['Election/debate', 'Republicans vs democrats']), ('bird', ['Republicans vs democrats']), ('soulless', ['News/radio/livestream']), ('charming', ['News/radio/livestream']), ('childlike', ['News/radio/livestream']), ('homage', ['News/radio/livestream'])]"
marwilliamson,2023-08-02 18:48:34+00:00,3,News/radio/livestream,0.5304627,neutral,0.6907897591590881,"{'neutral': 0.6907897591590881, 'positive': 0.3056887090206146, 'negative': 0.003521505743265152}",joy,0.6854061484336853,"{'joy': 0.6854061484336853, 'anticipation': 0.17313003540039062, 'optimism': 0.054571233689785004, 'surprise': 0.03321397304534912, 'trust': 0.01234350074082613, 'disgust': 0.011161084286868572, 'sadness': 0.008647158741950989, 'love': 0.008451109752058983, 'anger': 0.006149629596620798, 'pessimism': 0.003809969639405608, 'fear': 0.0031161645893007517}",not-hate,0.9976781010627748,"{'not-hate': 0.9976781010627747, 'hate': 0.002321863081306219}",non-offensive,0.9186931252479552,"{'non-offensive': 0.9186931252479553, 'offensive': 0.08130691200494766}",1.0,American/economics/health,0.28131717,Full moon illuminates… Photo By @ScottThuman https://t.co/4ZtbCcFjWW,moon illuminates photo,"[('photo', [3]), ('moon', [1]), ('illuminates', [3])]","[('photo', ['News/radio/livestream']), ('moon', ['American/economics/health']), ('illuminates', ['News/radio/livestream'])]"
