username,orario,text,Unnamed: 0
Mike_Pence,2023-09-21 16:19:14+00:00,RT @foxnewsradio: Mike Pence: I See Trump Walking Away From A Commitment To the Right To Life https://t.co/NbhwKxcFFs,11.0
foxnewsradio,2023-09-21 15:40:06+00:00,Mike Pence: I See Trump Walking Away From A Commitment To the Right To Life https://t.co/NbhwKxcFFs,12.0
Mike_Pence,2023-09-21 14:16:40+00:00,Joining @FaulknerFocus LIVE at 11:15AM ET! Tune in! https://t.co/uzU9vwMkcJ,13.0
Mike_Pence,2023-09-21 12:44:14+00:00,There are no private companies in China. We have to stand firm on China and protect the privacy rights and intellectual property rights of Americans. https://t.co/q7z5I0kwNz,14.0
Mike_Pence,2023-09-21 12:43:49+00:00,"My policy as President of the United States will be free trade with free nations. When it comes to authoritarian regimes like China, we must continue to limit access to our economy until they end trade abuses, end intellectual property theft, and end the flow of fentanyl into this Country.",15.0
Mike_Pence,2023-09-21 12:43:18+00:00,We need commonsense and compassionate reforms of social security and medicare for younger Americans and we need leadership in the White House that is going to square with the American people about the threat to our Nation’s long term prosperity that we face with a national debt that continues to grow without reform.,16.0
Mike_Pence,2023-09-21 12:42:44+00:00,"Bidenomics is failing. The truth is, wages have not been keeping up with inflation and the American people know it. I’m going to use the opportunity at the debate next week to talk about solutions. https://t.co/vycPrf4geW",17.0
Mike_Pence,2023-09-21 11:01:08+00:00,Looking forward to joining @MorningsMaria LIVE this morning at 7:30AM ET! Tune in!,18.0
Mike_Pence,2023-09-20 12:05:44+00:00,Pence: 'There is no greater threat to America's future than the collapse of the traditional family'- Christian Post https://t.co/2RCnNMnFQB,19.0
Mike_Pence,2023-09-20 12:01:58+00:00,“Pence held his first event in Sioux City at the Pizza Ranch on Floyd Boulevard. The party room Pence spoke in for more than an hour was at capacity and many interested Iowans were spilling out into the hallway.” Fact Check: True!🇺🇸 https://t.co/wVbxa7l0Ox,20.0
Mike_Pence,2023-09-20 11:50:41+00:00,Karen Pence on God's faithfulness amid public duties - Christian Post https://t.co/C325oMPxAo,21.0
Mike_Pence,2023-09-20 01:27:11+00:00,"RT @Mike_Pence: THE PENCE PLAN: Putting America’s Families and Values First 

https://t.co/Xtd0N0ceX1 https://t.co/33774vEPEe",22.0
Mike_Pence,2023-09-15 21:14:00+00:00,"THE PENCE PLAN: Putting America’s Families and Values First 

https://t.co/Xtd0N0ceX1 https://t.co/33774vEPEe",23.0
Mike_Pence,2023-09-20 01:18:25+00:00,"RT @DailySignal: Pence Promises to ‘Rebuild American Family’ With These Priorities

https://t.co/1ZXGUO31de",24.0
DailySignal,2023-09-19 13:25:27+00:00,"Pence Promises to ‘Rebuild American Family’ With These Priorities

https://t.co/1ZXGUO31de",25.0
