username,orario,text
GovChristie,2023-09-26 22:20:17+00:00,"Looking forward to the debate tomorrow night and in New Hampshire on Friday, where I’ll continue to hold @realDonaldTrump accountable for his conduct.

I’m the only one who has the guts to take him on.

https://t.co/IDR9l9Ai91"
GovChristie,2023-09-26 22:20:18+00:00,"It ends with you. Make sure I’m on the stage for when he finally shows up. 

https://t.co/QqwICuuYB4"
GovChristie,2023-09-26 18:52:33+00:00,"I’m ready for the debate tomorrow night, but just like the last one, Donald Trump IS NOT. 

He’s eventually going to have to show up, and it’s up to you to keep me up there for when he finally does. 

We need 70,000 unique donors for the next debate. This ends with you. Chip in $1 today: https://t.co/KDiwMO6PTb"
GovChristie,2023-09-25 18:18:54+00:00,"Joe Biden campaigned from a basement. Now, Donald Trump is hiding in his Bedminster Basement and behind his golf clubs. 

This is disrespectful of voters - they deserve to hear what he has to say about his record and his conduct. 

We need 70k unique donors to stay on the debate stage. Keep me there for when he finally shows up: https://t.co/22RT24ULR7"
GovChristie,2023-09-24 14:53:16+00:00,About to join @MeetThePress this morning. Tune in.
GovChristie,2023-09-23 20:21:41+00:00,"The indictment against Bob Menendez is sickening. No public official making $174,000 a year should have nearly $500,000 in cash stuffed in clothes in his house, not to mention gold bars. He should resign.

I spent seven years of my career as US Attorney fighting political corruption in our state. We convicted 130 public office holders without a defeat. I know how to fight corruption because I’ve done it. His conduct is unacceptable and he needs to go."
GovChristie,2023-09-23 19:32:35+00:00,"General Milley, Bill Barr, Mark Esper and John Kelly. 

All appointed and praised by Trump, and now all regularly attacked by Trump because they had the nerve to put the country ahead of him. 

What kind of person threatens execution on a third-tier social media site? A sad and disturbed person who has no place being near the White House, let alone living inside it. 

Simple lesson in all of this. You either do what Trump says, or you’re his enemy. 

I know what camp I’m in, and I’m not going to stop."
GovChristie,2023-09-22 20:31:10+00:00,"If I was him, I wouldn't want to show up to the debate either.

❌ Balance the budget
❌ Build a wall 
❌ Repeal and Replace Obamacare 

This isn't a record to be proud of. Read the full @WSJopinion here: https://t.co/cM5mbnK0rA

Trump will eventually be forced to debate me - make sure I'm on the stage: https://t.co/KdfKFlpcII"
GovChristie,2023-09-22 16:01:26+00:00,"Why is Trump not debating? He doesn't want to let the American people see me hold him accountable for his failed record. He's afraid. 

He'll show up eventually, and I need your help to make sure I'm on the stage. Chip in just $1 today: https://t.co/RmgtW0jTvD https://t.co/lRcTk2fOgL"
GovChristie,2023-09-22 03:01:17+00:00,"Two reasons Trump was attacking me at midnight last night… he had indigestion from some bad Chinese food, or now I’m his biggest threat. 

Both sound right.

Help me keep the pressure on him and his gut — donate today: https://t.co/tKznmTJKnO https://t.co/kNYxyOaMh0"
GovChristie,2023-09-21 23:40:40+00:00,I’ll be on with @wolfblitzer this evening on @CNNSitRoom. Tune in at 6PM ET.
GovChristie,2023-09-21 18:33:51+00:00,"Trump June 1st: ""You know, I really go after the one who's second."" 

Trump last night: Posts 6 pages of late night incoherent rantings about me.

🤷‍♂️ https://t.co/WjDR1yYvGi"
GovChristie,2023-09-21 01:10:51+00:00,"The deal you make as president is simple. You never put yourself before the country.
 
You sacrifice yourself for the good of the country.
 
Donald Trump is physically incapable of doing this. We know this.
 
What we need is a President who will raise the country up. Someone who will make American lives better, not their own."
GovChristie,2023-09-20 01:08:59+00:00,"Don’t miss this. Trump may be hiding on the campaign trail, but I’m not. 

I’m in New Hampshire NOW for a town hall. Any question is fair game. Tune in and watch now. 

https://t.co/EkMIDLfIkl"
GovChristie,2023-09-19 22:21:49+00:00,I’m joining @TeamCavuto on @FoxNews now. Tune in.
GovChristie,2023-09-19 21:46:08+00:00,"Every time Trump opens his mouth, he gets himself deeper and deeper in trouble. 
 
He can't help himself, and it won't help him beat Joe Biden.
 
I'll take the fight to Biden every day and twice on Sundays – while Trump will be fighting to save himself from a jail cell because of his conduct.
 
Easy choice. Let's beat Biden together. Help at: https://t.co/L87CYrEqwS"
GovChristie,2023-09-19 15:09:41+00:00,"Trump’s to-do list written on top of top-secret documents: 

1. Steal more top-secret documents (they make great notepads)
2. Schedule tee time (can’t forget to cheat)
3. Pay my lawyers (use donor money)
4. Stop accidentally admitting I lost the election
5. Stop paying off porn stars

https://t.co/cuStGeNIzR"
GovChristie,2023-09-19 01:35:41+00:00,Looking forward to joining @kaitlancollins tonight on @CNN. Tune in at 9 PM ET.
GovChristie,2023-09-17 20:47:13+00:00,"We have the greatest democracy the world has ever seen, and Trump whining about some simple questions from the press about his policies and conduct doesn't change that one bit. 

Trump is a coward. If you can't handle the debate stage or a few tough questions, how can you be trusted to handle what comes across the desk in the Oval Office?"
GovChristie,2023-09-16 00:05:23+00:00,Wishing everyone celebrating Rosh Hashanah a prosperous and cheerful New Year. L’Shanah Tovah!
GovChristie,2023-09-15 21:30:45+00:00,"Both the Trump and Biden families are past their sell-by dates in this country. It’s time to move on.

I’m tired of the what about-ism. The conduct in both of these families is troubling.

Let’s join the 75% of Americans in moving on from them: https://t.co/09okj8Lpy2 https://t.co/NcRqXbTFXy"
GovChristie,2023-09-15 03:52:44+00:00,"It was great to join @jordanbpeterson for a long and in-depth discussion about the issues facing America and the kind of leadership we desperately need. These are the conversations we need to have.

https://t.co/CU4ETCZoJN"
GovChristie,2023-09-14 21:13:05+00:00,"I’m glad to see NASA released a full report on UFOs this morning. Like I said in the debate, we need full transparency.

I’m the only candidate in this race that is clearly an expert in this field. https://t.co/J78MlQsnoH"
GovChristie,2023-09-14 19:02:37+00:00,"Trump has no one to blame but himself. His conduct is the cause.

Given the opportunity, he’ll weaponize the DOJ against political opponents. Don’t give him the chance.

Join us today: https://t.co/XWqvTJuReq https://t.co/klZRpP8xv7"
GovChristie,2023-09-14 16:34:27+00:00,Would Trump use the DOJ against his political opponents? Of course he would. https://t.co/v7MHtRFv4A
GovChristie,2023-09-14 15:09:45+00:00,About to join @Varneyco on @FoxBusiness. Tune in.
GovChristie,2023-09-14 14:05:11+00:00,I’ll be live on @CNNThisMorning at 8:15 AM ET. Tune in.
GovChristie,2023-09-14 13:01:42+00:00,"Will be live on @foxandfriends at 7:20 AM ET. 

Don’t miss it."
