username,orario,text
cosmicfirepeace,2023-10-05 23:58:18+00:00,"What is #Biden Doing to Secure the 2024 #Election cause the #domesticterrorists #Republicans are going ALL OUT To destroy #Democracy ALL #Garland can say is ""we have to be civil and Kind"" .. WTF kind of dope is he on? .. does he not have eyes &amp; ears ? WAKE THE FUCK UP #AMerica"
justjo2,2023-10-05 23:56:21+00:00,"#Republicans 
#ConservativeChristians 
#MagaRepublicanFascists 
#TrumpSupporters 
#MagaCult 
#QAnonCult 
#Evangelicals 
#Televangelists 
#FakeChristians 

Truth. ⬇️⬇️⬇️"
cosmicfirepeace,2023-10-05 23:54:10+00:00,"#Alabama ignoring the #US Supreme Court’s order to strip out #whitesupremacy from their electoral maps.
#NorthCarolina, where #Republicans flipped their #SupremeCourt to overrule its own previous decision to prevent #racialgerrymanders benefiting #Republicans"" #Rawstory @POTUS?"
weekstxtug77,2023-10-05 23:53:48+00:00,Where is the outrage as when Michael Vick was found out. #WhiteHouse #Republicans #PENTAGON https://t.co/bmsfFxx8Wb
Joeanthony_nyc,2023-10-05 23:53:06+00:00,#Hope #USA Not a reason to #VoteBlue if the #GOP chooses the latter #Republicans #ReturnToRegularOder~late (R-AZ)Senator #JohnMcCain https://t.co/2HZc5ZkLx7
RepJeffries,2023-10-05 17:04:07+00:00,"House Republicans face a clear choice.

Partner with House Democrats on a bipartisan path forward.

Or continue to empower MAGA extremism."
MvNintern,2023-10-05 23:48:10+00:00,#PoliticalRP: #RebelHQ on #MattGaetz Is FURIOUS #Republicans Finally Did Their #Job https://t.co/9ZiXK5Y74J
KarenLee1956,2023-10-05 23:46:14+00:00,"This is who #Republicans want to make #Speaker? #Trump is a #Traitor &amp; I guess since the Republicans support him, they're Traitors too. Especially #MattGaetz who I think he’s planing to #ShutTheGovernmentDown &amp; they don't want to support #Ukraine, &amp; I 
https://t.co/UCRmPfIQS9"
NYCWOLF,2023-10-05 23:42:36+00:00,If #Republicans want to do away with #SocialSecurity that's fine provided they give me everything I've paid into it for the past 40 years PLUS 20% interest compounded annually and damages for deceiving me into thinking the #US #government could take care of my retirement funds
fledermonk,2023-10-05 23:42:32+00:00,That's  Bullshit #GOP #Republicans #fascist Anti-American Assholes are the problem fuck you #MAGA Retardicans . Shove your #Kremlin #KGB #Soviet propaganda up your ass. https://t.co/JXfpWZfPbl
NRCC,2023-10-05 14:35:02+00:00,Extreme House Democrats are the Chaos Caucus. https://t.co/SDtxWqdKg3
pattipetersonny,2023-10-05 23:41:38+00:00,"@seanhannity Blame #Republicans.
They ❤️ guns!"
ClintLewey,2023-10-05 23:40:30+00:00,"When it comes to pro-abortion, transgender affirming, open border, big spending, socialist-loving, Democrats, #Republicans say, ""My friends across the aisle,"" or ""my colleague.""  

When it comes to #MattGaetz, they say, ""Disgraceful, divisive, bad for America, charlatan."""
justjo2,2023-10-05 23:40:30+00:00,"#VirginiaVoters
#GenZVoters

The games #Republicans play! 
#VoteBlueEveryElection 

This. ⬇️⬇️⬇️"
