,username,orario,text
34,NRSC,2023-09-22 00:31:00+00:00,"Joe Biden and Bob Casey have used their offices to enrich themselves. In 2024, that comes to an end. https://t.co/eou1hYovGe"
35,NRSC,2023-09-22 00:26:52+00:00,"RT @The same week PA Republicans coalesce around @DaveMcCormickPA we find out about more corruption from @Bob_Casey and his family. 

#PAsen might be the dark horse of the cycle."
36,mattdizwhitlock,2023-09-22 00:24:16+00:00,"The same week PA Republicans coalesce around @DaveMcCormickPA we find out about more corruption from @Bob_Casey and his family. 

#PAsen might be the dark horse of the cycle."
37,NRSC,2023-09-22 00:03:44+00:00,"NEW NRSC AD: The Casey Cartel

Bob Casey’s family have spent years cashing in on his Senate seat—from shady pay to play schemes to lobbying for companies with CCP ties. Pennsylvania deserves better. #PASEN https://t.co/Sc9nrEySfL"
38,NRSC,2023-09-21 21:46:09+00:00,"RT @Chinese battery manufacturing company Gotion is loyal to China, not the United States. Allowing one of their plants to be built on American soil is a threat to national security. 

This needs to be reviewed by @USTreasury immediately.

https://t.co/MG6LIyxcOO"
39,SenMarcoRubio,2023-09-21 20:30:00+00:00,"Chinese battery manufacturing company Gotion is loyal to China, not the United States. Allowing one of their plants to be built on American soil is a threat to national security. 

This needs to be reviewed by @USTreasury immediately.

https://t.co/MG6LIyxcOO"
40,NRSC,2023-09-21 17:24:04+00:00,Has Fetterman’s fellow PA Senator @Bob_Casey said anything about this?
41,alexanderbolton,2023-09-21 16:29:03+00:00,"🚨 Durbin, No. 2 Senate Dem leader, breaks w/ Schumer on loosening Senate dress code:

“The senator in question from Pennsylvania is a personal friend but I think we need to have standards when it comes to what we’re wearing on the floor of the Senate.”

https://t.co/JDWZYXnKF3"
42,NRSC,2023-09-21 14:24:08+00:00,🤔 #PASen
43,DaveMcCormickPA,2023-09-21 14:02:57+00:00,https://t.co/bmkmQd6Eju
44,NRSC,2023-09-20 23:59:00+00:00,"RT @SteveDaines: Biden Admin: The border is secure.

Reality:"
45,SteveDaines,2023-09-20 23:58:24+00:00,"Biden Admin: The border is secure.

Reality:"
46,BillMelugin_,2023-09-20 18:37:22+00:00,"It’s a total free for all in Eagle Pass right now. Mass illegal crossing taking place for over an hour and a half. Almost 2 years to the day we saw 15,000+ Haitians under the bridge in Del Rio, we now have thousands of predominantly Venezuelans gathering under Eagle Pass bridge. https://t.co/VkfUQnexGZ"
47,NRSC,2023-09-20 15:06:39+00:00,"#ShanghaiSlotkin signed an NDA with a CCP-backed company. Now they're eligible for billions of dollars in green energy tax credits she voted for.

Elissa Slotkin is compromised. #MISEN
https://t.co/mTgOuDosNZ"
48,NRSC,2023-09-19 19:19:09+00:00,"RT @Crime spilling over from Chicago is already a problem in Indiana and it's about to get worse thanks to this left wing lunacy...

https://t.co/89Ne8lxgUb"
49,Jim_Banks,2023-09-19 19:17:06+00:00,"Crime spilling over from Chicago is already a problem in Indiana and it's about to get worse thanks to this left wing lunacy...

https://t.co/89Ne8lxgUb"
50,NRSC,2023-09-19 01:54:50+00:00,"RT @Wow - Doug Mastriano endorsing @DaveMcCormickPA is a pretty big deal for Republican hopes to take back the Senate. 

The Dems/Bob Casey were hoping for a contentious primary but so far R’s are looking unified. https://t.co/J8g62Yez8B"
51,mattdizwhitlock,2023-09-19 01:49:49+00:00,"Wow - Doug Mastriano endorsing @DaveMcCormickPA is a pretty big deal for Republican hopes to take back the Senate. 

The Dems/Bob Casey were hoping for a contentious primary but so far R’s are looking unified. https://t.co/J8g62Yez8B"
52,NRSC,2023-09-18 20:38:54+00:00,"👀 Elissa Slotkin Votes to Ban Gas-Powered Vehicles During UAW Strike #MISEN
https://t.co/tfBGEpIv4V"
53,NRSC,2023-09-16 15:31:27+00:00,American heroes are stepping up to serve our country once again 🇺🇸 https://t.co/X7hwQ8Mix6
54,NRSC,2023-09-16 00:53:27+00:00,🤔 #MISen https://t.co/tfBGEpIv4V https://t.co/vlIZYmolJY
55,NRSC,2023-09-15 23:13:16+00:00,"Dem Senate Candidate @ElissaSlotkin Who Signed NDA Covering CCP-Linked EV Battery Maker Votes Down Bill To Block Gas Car Bans
  https://t.co/6LA0NyQ4wk"
56,NRSC,2023-09-15 23:01:03+00:00,RT @Elissa Slotkin then asked the police to intervene to stop the citizen journalist from asking her questions. https://t.co/jzxG296l69
57,WarMachineRR,2023-09-15 22:59:27+00:00,Elissa Slotkin then asked the police to intervene to stop the citizen journalist from asking her questions. https://t.co/jzxG296l69
58,NRSC,2023-09-15 23:00:53+00:00,"RT @WATCH: Democrat Rep. Elissa Slotkin attacks a citizen journalist for asking why she voted to ban American-made gas cars.

Slotkin calls him, ""Poor sad little man."" https://t.co/DOpG7vABA4"
59,WarMachineRR,2023-09-15 22:59:27+00:00,"WATCH: Democrat Rep. Elissa Slotkin attacks a citizen journalist for asking why she voted to ban American-made gas cars.

Slotkin calls him, ""Poor sad little man."" https://t.co/DOpG7vABA4"
60,NRSC,2023-09-15 19:22:48+00:00,.@ElissaSlotkin can’t defend her vote to ban gas powered cars https://t.co/rUgrMLcbzW
61,NRSC,2023-09-15 14:18:48+00:00,"Yesterday liberal Democrat @ElissaSlotkin, who is running for Senate in MICHIGAN, voted in favor of banning gas cars. 

Don’t they like gas cars in Michigan? #MISen https://t.co/aOVIVsJcIr"
62,NRSC,2023-09-15 13:09:21+00:00,Bidenomics https://t.co/bUqOSayLeb
63,NRSC,2023-09-14 21:34:18+00:00,"RT @DISGUSTING: ""Sen. Sherrod Brown, D-Ohio, recently requested a $750,000 earmark for a Buckeye State non-profit group that promoted a ""drag queen song and story time"" event that was attended by children."" https://t.co/RuVDEXWCzh"
64,SteveGuest,2023-09-14 21:32:16+00:00,"DISGUSTING: ""Sen. Sherrod Brown, D-Ohio, recently requested a $750,000 earmark for a Buckeye State non-profit group that promoted a ""drag queen song and story time"" event that was attended by children."" https://t.co/RuVDEXWCzh"
65,NRSC,2023-09-22 00:31:00+00:00,"Joe Biden and Bob Casey have used their offices to enrich themselves. In 2024, that comes to an end. https://t.co/eou1hYovGe"
66,NRSC,2023-09-14 20:00:01+00:00,"Tim Kaine Distances Himself from Susanna Gibson Amid Sex Scandal: ‘I Don’t Really Know Her’
https://t.co/NpvXYD27mx"
67,NRSC,2023-09-14 19:25:13+00:00,"RT @NEW: Sherrod Brown just requested a $750k earmark for a group that promoted an MLK Day “drag queen song and story time” featuring toddlers #OHSEN
https://t.co/N5u2pfu94G"
68,philipletsou,2023-09-14 19:23:03+00:00,"NEW: Sherrod Brown just requested a $750k earmark for a group that promoted an MLK Day “drag queen song and story time” featuring toddlers #OHSEN
https://t.co/N5u2pfu94G"
69,NRSC,2023-09-14 16:44:08+00:00,RT @DailyCaller: Suspicious might be an understatement https://t.co/ZLs61OONcg
70,DailyCaller,2023-09-14 15:00:10+00:00,Suspicious might be an understatement https://t.co/ZLs61OONcg
71,NRSC,2023-09-14 16:42:39+00:00,"Dem Rep Walks Away As She’s Peppered With Questions About Her NDA With CCP-Linked Battery Company
https://t.co/3lD7uc8JeF"
72,NRSC,2023-09-14 15:51:32+00:00,"WATCH: Tim Kaine refuses to call for disgraced VA candidate Susanna Gibson to drop out after campaigning with her less than a week ago, claiming he doesn't have all the facts.

""I was very surprised at this story ... I don't really know her that well."" #VASEN https://t.co/6nWvTsri6Y"
73,NRSC,2023-09-14 15:43:54+00:00,"A provincial Chinese Communist Party (CCP) secretary set up a talent recruitment “work station” at the Silicon Valley headquarters of a Chinese-owned company that is planning to build two taxpayer-backed battery plants in Michigan. 

Why did @ElissaSlotkin sign an NDA with this company? https://t.co/bf26OzFBQY"
74,NRSC,2023-09-13 23:01:27+00:00,Shady @SherrodBrown continues to avoid questions about why he secretly left off hundreds of thousands of dollars in assets from his personal financial disclosure. https://t.co/ufkfMnBlX2
75,NRSC,2023-09-13 22:58:01+00:00,NEW: @NikkiHaley calls @ElissaSlotkin’s non-disclosure agreement with a Chinese Communist Party-affiliated company disqualifying. https://t.co/BsxgVgpJdK
76,NRSC,2023-09-13 21:24:34+00:00,"RT @Campaign finance disclosures suggest that Chuck Schumer and other national Democrats are behind a new super PAC attacking Montana Republican Senate hopeful Tim Sheehy.

https://t.co/QArpPh99za"
77,FreeBeacon,2023-09-13 21:21:30+00:00,"Campaign finance disclosures suggest that Chuck Schumer and other national Democrats are behind a new super PAC attacking Montana Republican Senate hopeful Tim Sheehy.

https://t.co/QArpPh99za"
78,NRSC,2023-09-13 20:19:22+00:00,WATCH: @ElissaSlotkin and her staff PANIC as they try to dodge questions about her shady NDA with a CCP-backed company #MISEN https://t.co/MY0KQXNF4J
79,NRSC,2023-09-13 19:33:12+00:00,Why doesn’t @TimKaine want to talk about the candidate he endorsed? #VASen
80,CalvinMoore_,2023-09-13 19:31:12+00:00,"""For the second straight day, @vademocrats did not answer questions about @SusannaSGibson and declined comment. Several prominent Virginia Democrats who have campaigned with Gibson, including @timkaine and @RepSpanberger also were silent...""

https://t.co/5MAslKdSYb"
81,NRSC,2023-09-13 16:45:47+00:00,"RT @Two faced @jontester has made broken promises since his very first senate race. 

Montanans deserve better in 2024. 

https://t.co/vlPYKYu4uE"
82,MTGOP,2023-09-13 16:42:14+00:00,"Two faced @jontester has made broken promises since his very first senate race. 

Montanans deserve better in 2024. 

https://t.co/vlPYKYu4uE"
83,NRSC,2023-09-13 14:45:57+00:00,Bidenflation is getting worse again https://t.co/2JZFO1akNU
84,NRSC,2023-09-13 14:11:40+00:00,"RT @TorunnSinclair: Jon Tester is a fraud. #MTSEN 

https://t.co/L8HHb6bRU6"
85,TorunnSinclair,2023-09-13 13:39:00+00:00,"Jon Tester is a fraud. #MTSEN 

https://t.co/L8HHb6bRU6"
86,NRSC,2023-09-12 22:27:34+00:00,"Senate GOP campaign arm slams Democratic 'meddling' in Montana primary #MTSEN
https://t.co/I75tbcZouY"
87,NRSC,2023-09-12 20:21:22+00:00,"RT @While Montanans continue to feel the devastating effects of inflation, @jontester continues to be @JoeBiden’s biggest cheerleader.  

https://t.co/8qqMgkMHRu"
88,MTGOP,2023-09-12 19:34:24+00:00,"While Montanans continue to feel the devastating effects of inflation, @jontester continues to be @JoeBiden’s biggest cheerleader.  

https://t.co/8qqMgkMHRu"
89,NRSC,2023-09-12 20:07:51+00:00,"🚨🚨 New reporting found Chuck Schumer and Jon Tester are using shady tactics to meddle in the Republican primary in Montana #MTSEN
https://t.co/5OyFrAl1Vv"
90,NRSC,2023-09-12 19:27:12+00:00,"RT @China-based Gotion Inc., is expected to build a lithium battery plant in Illinois next year. 

It’s absurd that a company directed by the CCP is benefiting from the Democrats’ green-energy tax breaks. POTUS said that money would go to Americans, not our greatest adversary. 1/2 🧵"
91,SenMarcoRubio,2023-09-12 18:07:31+00:00,"China-based Gotion Inc., is expected to build a lithium battery plant in Illinois next year. 

It’s absurd that a company directed by the CCP is benefiting from the Democrats’ green-energy tax breaks. POTUS said that money would go to Americans, not our greatest adversary. 1/2 🧵"
92,Reuters,2023-09-09 00:40:54+00:00,China's Gotion to set up a $2 billion lithium battery plant in Illinois https://t.co/qjf97J6qti https://t.co/lvA84P7qdl
93,NRSC,2023-09-12 14:19:51+00:00,"RT @🚨NEW AD🚨

Joe Biden's policies are crushing Montanans, but @jontester thinks he's ""the right guy for this country” and is “doing a good job.”

Montanans deserve a leader who will stand up to Biden, not be his biggest supporter. #MTSEN https://t.co/oEUmKLstqd"
94,AbboudMf,2023-09-12 14:05:44+00:00,"🚨NEW AD🚨

Joe Biden's policies are crushing Montanans, but @jontester thinks he's ""the right guy for this country” and is “doing a good job.”

Montanans deserve a leader who will stand up to Biden, not be his biggest supporter. #MTSEN https://t.co/oEUmKLstqd"
95,NRSC,2023-09-12 14:17:14+00:00,"RT @#MTSen: The NRSC is out with a new ad tying Sen. Jon Tester (D) to Joe Biden. Tester is one of 3 red state Democrats the party is defending next year, and with Biden almost certain to lose Montana, we’ll probably see a lot more spots like this  https://t.co/S4wtU2njLQ"
