username,orario,text
valdemings,2023-09-06 01:18:09+00:00,"""Proud Boy"" Enrique Tarrio wanted to overthrow American democracy using violence. The sentence could have been even stronger for this domestic terrorist. Judge Kelly is sending a message: we won't let the perpetrators of January 6th get away. We will protect our democracy."
valdemings,2023-09-05 20:13:38+00:00,"Ron DeSantis, in his desperation to win, made targeting Black Floridians a mainstay of his agenda. Now the fruits of those labors are coming ripe and he cannot pretend otherwise. https://t.co/Tep05wLgxo"
valdemings,2023-09-04 19:51:05+00:00,Unions and working families built America. Our great nation is not the result of chance or luck. It is the product of an American workforce that got up early and went home late and refused to quit until the job was done. We celebrate you today. https://t.co/uCkNz3AnoI
valdemings,2023-09-03 22:23:15+00:00,"Every American should have access to a good-paying, safe, fair union job. That's what Democrats are fighting for. https://t.co/sLDoqHaHvT"
valdemings,2023-09-01 17:35:11+00:00,"When it comes to Justice Thomas' gifts from billionaires, this is not about his friendship with these men, it's about ethics and transparency.

Is expecting the highest ethical standards for the highest court in the land really a bridge too far?"
valdemings,2023-09-01 15:32:04+00:00,"""If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality.”

- Desmond Tutu"
valdemings,2023-08-31 20:50:26+00:00,"Hateful, racist policies inspire racists to commit murder. Governor DeSantis spends his career attacking minority communities, then when tragedy strikes he wants to write a check to make it all okay? New funding? Great but EWU was deserving long before a racist gunman struck."
valdemings,2023-08-31 15:19:16+00:00,"While Gov. DeSantis is hell bent on making Florida the place where ""woke goes to die,"" he's also hell bent on making Florida the place where white supremacists go to live. The hate they spew and the acts of violence they commit against our neighbors are totally unacceptable."
valdemings,2023-08-30 03:29:27+00:00,Stay safe everyone. Remember to review the safety recommendations including what to do after a storm. https://t.co/GqJpiL4eyT
valdemings,2023-08-28 16:03:16+00:00,"""We have come to remind America of the fierce urgency of now.""

60 years after the #MarchOnWashington we must remember Dr. King's true words: not of passivity or complacency, but a call to action. Nothing from nothing leaves nothing. 

Only action creates justice."
valdemings,2023-08-27 01:16:32+00:00,"Jacksonville is my hometown. I have family there. Imagine if this was your mother, spouse, brother shot to death while shopping simply because of the color of their skin. The shooter hated black people. Why? https://t.co/OBsS7sDiqw"
valdemings,2023-08-27 01:16:32+00:00,"It’s time out America. It’s time for good men and women to step up and speak out against this disgusting, deadly behavior before someone else gets hurt. This is not who we are.  I pray for the families of the victims, my hometown, and our nation."
valdemings,2023-08-26 16:59:28+00:00,"After the Civil War, we ratified the 14th Amendment to the Constitution, which says that people who try to overthrow the government are banned from holding government office. Donald Trump tried to overthrow the government. https://t.co/X4Vvwak2xu"
valdemings,2023-08-24 01:13:41+00:00,We should be coming together as Americans to tackle our challenges. I truly believe that we can.
valdemings,2023-08-22 01:19:36+00:00,Governor DeSantis wants our children's schools to show propaganda videos downplaying slavery and claiming that climate change is a hoax. The charlatan who makes these videos said that his goal is to indoctrinate children. https://t.co/Ex0cz4dpU0
valdemings,2023-08-19 16:38:48+00:00,"""Each of us - no matter what our age or background or walk of life - each of us has something to contribute to the life of this nation.""
- Michelle Obama https://t.co/9sQp1kq1yD"
valdemings,2023-08-18 15:22:42+00:00,Ron DeSantis is failing and flailing. Desperate people do desperate things. https://t.co/u6kb2LAjZG
valdemings,2023-08-15 03:07:04+00:00,"I said it before and I will say it again. No one is above the law. Georgia is standing up for our democracy. America, that's the foundation of who we are. Justice must be done."
valdemings,2023-08-14 16:49:41+00:00,A child raped. Abortion banned. Now this child has a child of her own. This is the GOP agenda at work. https://t.co/dYrWW58cxE
valdemings,2023-08-13 18:37:21+00:00,"It doesn't matter if you ""truly believe"" you can commit a crime. It's still a crime."
valdemings,2023-08-11 21:31:59+00:00,Everyone should be paid fairly for their labor whether you're a writer or a construction worker. #WGAstrike
valdemings,2023-08-10 16:35:03+00:00,We put immense trust and power in the hands of our Supreme Court. It's the opportunity of a lifetime. To prostitute it for personal gain is disgusting. The Supreme Court needs an ethics overhaul and it needs it yesterday.
propublica,2023-08-10 15:00:23+00:00,"By the numbers:
• At least 38 destination vacations; 
• 26 private jet flights; 
• 12 VIP passes to pro &amp; college sporting events; 
• 2 stays at luxury resorts; 
• 1 standing invite to an uber-exclusive golf club https://t.co/hzdOBJBH1g"
valdemings,2023-08-10 00:59:06+00:00,"Orange and Osceola Counties: the voices of the voters matter. Your voices matter. If you want to speak out against the governor's attempt to overturn elections, there's a rally tomorrow at City Hall. https://t.co/Hnz88bYaIR"
