,username,orario,text
29,SenDuckworth,2023-09-19 20:56:18+00:00,"Voting is your right.

And our democracy is stronger when every voice is heard.

On this National Voter Registration Day, please make sure to visit https://t.co/id0aKPx08d to check and update your registration."
30,SenDuckworth,2023-09-19 18:23:49+00:00,"Congrats to @uofigrainger on this partnership to incubate the talent that will help make innovation happen now and well into the future.

When it comes to building the workforce of tomorrow, Illinois is leading the way.

https://t.co/IyWKGYSZFv"
31,SenDuckworth,2023-09-19 17:51:47+00:00,"You're wrong, Senator Tuberville.
 
By holding up over 300 military promotions, you ARE hurting our military, their families, readiness and national security.
 
@SenateDems, military leaders and I are calling on him to end his hold and #ConfirmThemToday. https://t.co/LRqSos4SuE"
32,SenDuckworth,2023-09-19 02:22:58+00:00,"Because of the resilience of the 81 Thai garment workers, the so-called “land of the free” learned of the modern-day slavery still taking place on its own soil.

Because of them, our Union is more united than ever in its efforts to keep safe every worker who calls it home. https://t.co/T2hPvsWIE8"
33,SenDuckworth,2023-09-18 23:22:55+00:00,"I can't believe it's been three years without our fearless, irreplaceable Supreme Court Justice RBG.

We must protect her legacy. https://t.co/MvNs6Oms38"
34,SenDuckworth,2023-09-18 19:04:44+00:00,"In the 1980s, 81 workers were tricked into leaving Thailand, denied their rights and forced to work for years in a sweatshop in California. 

Today, I'm proud to join @ActSecJulieSu to honor their story and help ensure this tragedy never happens again. https://t.co/SF98xcmiDX"
35,SenDuckworth,2023-09-18 16:26:35+00:00,"Happy 76th Birthday to the @USAirForce! Cheers to the nearly 700,000 American Airmen that deliver airpower anytime, anywhere—Fly, Fight, and Win!"
36,usairforce,2023-09-18 15:50:06+00:00,"Happy birthday to us! 🎉

For 76 years today, the United States Air Force has provided the American people with #Airpower, Anytime, Anywhere ✈️ 💪 https://t.co/fae8NVje9S"
37,SenDuckworth,2023-09-16 16:31:05+00:00,"Years. To. Recover.
https://t.co/woO8Y8Birc"
38,SenDuckworth,2023-09-16 01:32:17+00:00,Wishing a very happy and healthy new year to all those celebrating Rosh Hashanah! Shana Tova!
39,SenDuckworth,2023-09-15 23:53:14+00:00,RT @axios: New push underway to cover fertility treatments for military vets https://t.co/0FEmA4gPES
40,axios,2023-09-15 10:26:20+00:00,New push underway to cover fertility treatments for military vets https://t.co/0FEmA4gPES
41,SenDuckworth,2023-09-15 23:50:38+00:00,"I wouldn’t be a mother today without the miracle of IVF.

I'm proud to help reintroduce legislation alongside @PattyMurray to expand access to fertility treatments like IVF for Veterans and help them fulfill their dreams of having a family."
42,SenDuckworth,2023-09-15 23:11:48+00:00,"RT @Check us out in @rollcall! We are hard at work to elevate and amplify accessibility needs for congressional staff on Capitol Hill, and we're just getting started.

https://t.co/JpdqRzF5gJ"
43,disabledCSA,2023-09-15 22:04:43+00:00,"Check us out in @rollcall! We are hard at work to elevate and amplify accessibility needs for congressional staff on Capitol Hill, and we're just getting started.

https://t.co/JpdqRzF5gJ"
44,SenDuckworth,2023-09-15 21:49:33+00:00,"Every National POW/MIA Recognition Day, I’m thinking of the brave servicemembers who redefine the word “courage”—even in the most harrowing of circumstances. 

While we can never repay them, may we all strive to live every day in a way that honors their tremendous sacrifices."
45,SenDuckworth,2023-09-15 18:36:02+00:00,"Happy Hispanic Heritage Month!
 
Where would America be without the many trailblazers, leaders and brilliant minds in the Latino community—past, present and future. Diversity makes us stronger, this month and always. https://t.co/wZD03J6pJt"
46,SenDuckworth,2023-09-15 17:07:37+00:00,"For decades, auto executive wages and corporate profits have skyrocketed, but the workers on the assembly line actually creating those profits have seen their pay cut and plants shuttered. @UAW is fighting for a fair, living wage for workers and I stand with them."
47,AP,2023-09-15 06:13:00+00:00,"BREAKING: The United Auto Workers union has gone on strike against Detroit's three automakers for the first time in its 88-year history, as four-year contracts with the companies expired. https://t.co/uoCEstn0Bn"
48,SenDuckworth,2023-09-15 01:04:53+00:00,"How dare Senator Tuberville play a political game of chicken with our military and national security at stake?
 
I can go on and on about the reasons why he should end his reckless, dangerous hold—but here's a few that are pretty damning:
https://t.co/21RxPMwTzP"
49,SenDuckworth,2023-09-15 01:04:54+00:00,https://t.co/ovA9Neyo4w
50,SenDuckworth,2023-09-15 01:04:55+00:00,https://t.co/QEWX92RdFS
51,SenDuckworth,2023-07-15 17:50:06+00:00,"For months now, thanks to one man who has never served in uniform a day in his life, the United States Senate has been failing our troops and military families.

Enough. In my new @msnbc op-ed, I'm calling on Senator Tuberville to end this charade. https://t.co/6RZZvDPjJs"
