username,orario,text
jonathanvswan,2023-09-29 01:45:04+00:00,"Lines of attack the GOP group tested that either failed to lower Trump's support or back-fired by increasing his support:
-handling of the pandemic
-promotion of vaccines
-praise of Fauci
-reckless spending
-failure to build the wall
-soft on abortion
-J6

https://t.co/EUzNErSBUw"
jonathanvswan,2023-09-29 01:36:04+00:00,"“Even when you show video to Republican primary voters — with complete context — of President Trump saying something otherwise objectionable to primary voters, they find a way to rationalize and dismiss it,” Mr. McIntosh states in the memo. https://t.co/xokyIiGqtF"
jonathanvswan,2023-09-29 01:35:24+00:00,"New: In a remarkably candid memo to donors, the head of a well-funded GOP group admits that after extensive testing of more than 40 anti-Trump television ads, “all attempts to undermine his conservative credentials on specific issues were ineffective.” https://t.co/EUzNErSBUw"
jonathanvswan,2023-09-28 02:56:13+00:00,"RT @One overlooked Haley super PAC tidbit: 

In the last two months, her super PAC was the biggest advertiser in both states, spending $6.5 million in Iowa and close to $5 million in New Hampshire — more than her closest competitors.

https://t.co/5dy2kQlXuF"
jonathanvswan,2023-09-28 02:56:11+00:00,"RT @Can Another Trump-less G.O.P. Debate Amount to More Than a Race for Second Place?

A look at the dynamics with @maggieNYT and @jonathanvswan, as major donors tune in — and weigh who to get behind as Haley rises in early state polls.
 
https://t.co/5dy2kQlXuF"
jonathanvswan,2023-09-25 16:13:31+00:00,"RT @Candidates running for House and Senate increased spending on security by more than 500% between the 2020 and 2022 elections, a measure of the extraordinary rise in threats against elected officials in recent years. @Invisibae @MariannaReports @cdechalus https://t.co/8yeWj4SMc7"
peterbakernyt,2023-09-25 15:11:18+00:00,"Candidates running for House and Senate increased spending on security by more than 500% between the 2020 and 2022 elections, a measure of the extraordinary rise in threats against elected officials in recent years. @Invisibae @MariannaReports @cdechalus https://t.co/8yeWj4SMc7"
jonathanvswan,2023-09-25 16:06:58+00:00,"As the prosecutions of Trump have accelerated -- and his rhetoric of ""retribution"" has intensified -- so too have threats against law enforcement authorities, judges, elected officials and others. Lots of detail in this story --&gt; https://t.co/i6iLF60Plh"
jonathanvswan,2023-09-25 14:48:14+00:00,"RT @semaforben: ""Strange world,"" ⁦⁦@SenFettermanPA⁩ texts ⁦@daveweigel⁩ https://t.co/xfVz9PqHfT"
semaforben,2023-09-25 14:44:03+00:00,"""Strange world,"" ⁦⁦@SenFettermanPA⁩ texts ⁦@daveweigel⁩ https://t.co/xfVz9PqHfT"
jonathanvswan,2023-09-16 13:45:57+00:00,"I've been reading Rob Burley's glorious book ""Why is this lying bastard lying to me?"" It's a history of the political interview during a time in which British politicians saw it as their democratic duty to sit for serious, challenging interviews. These interviews were of great..."
brianklaas,2023-09-14 17:54:46+00:00,"In the piece, I feature the astute thoughts of @JustinOnWeb and @mehdirhasan, but also give well-deserved special shoutouts to others who have been particularly effective: @maitlis, @jonathanvswan, @afneil, @BethRigby, and @amanpour."
jonathanvswan,2023-09-16 13:46:30+00:00,service to voters. That culture is fading in Britain &amp; doesn't exist in the U.S. It would be my dream to figure out how to help create that culture here but the fragmentation of media -- where politicians can seek out ever safer safe spaces for their ...
jonathanvswan,2023-09-16 13:46:37+00:00,"""interviews"" -- makes it more challenging every year."
jonathanvswan,2023-09-15 15:22:04+00:00,"As President, Biden Sees Broader War Powers Than He Did as Senator w @charlie_savage @maggieNYT  https://t.co/mEZnSasNvt"
jonathanvswan,2023-09-15 15:11:15+00:00,And here is a gift link so people can read the article without an NYT subscription: https://t.co/MVUxiJrfvs
jonathanvswan,2023-09-15 15:04:20+00:00,"New: If Trump wins a 2nd term, he wants to revive Schedule F to fire potentially tens of thousands of civil servants &amp; replace them with people more supportive of him &amp; his agenda. Now, Biden is trying to thwart it. w @charlie_savage @maggieNYT  https://t.co/adq3uyG1Vm"
jonathanvswan,2023-09-15 13:32:41+00:00,"RT @Here's a gift link to the article. The raw survey answers are displayed on a bunch of individual URLs -- all the answers to each question, and then each candidate's answers to all the questions -- so not sure how that works for non-subscriber quota. https://t.co/8o7FpI6E6h"
