username,date,first_topic,first_topic_name,first_topic_prob,sentiment,sentiment_prob,all_sentiments,emotion,emotion_prob,all_emotions,second_topic,second_topic_name,second_topic_prob,text,lemmatized_text,per_word_topics,per_word_topics_name
GovMLG,2023-06-15 20:22:20+00:00,5,Border/community/family,0.54832757,negative,0.7037578225135803,"{'negative': 0.7037578225135803, 'neutral': 0.2835027277469635, 'positive': 0.012739482335746288}",fear,0.9195661544799804,"{'fear': 0.9195661544799805, 'sadness': 0.02459033764898777, 'optimism': 0.015351693145930767, 'pessimism': 0.01520557887852192, 'disgust': 0.010116182267665863, 'anger': 0.006526566576212645, 'anticipation': 0.0053726970218122005, 'trust': 0.001335045206360519, 'surprise': 0.000764557917136699, 'joy': 0.0007174463826231658, 'love': 0.00045372446766123176}",2.0,War,0.20935349,"Last month, three people were killed &amp; six were injured in Farmington when a gunman began randomly shooting in the streets. Healing of the body and the mind takes time &amp; while the wider public's attention may have moved on, it is critical that we continue to support Farmington. https://t.co/jqrzwrqJ4b",month people killed injured farmington gunman began randomly shooting street healing body mind take time wider public  attention moved critical continue support farmington,"[('street', [5, 2]), ('support', [5, 2]), ('people', [5, 2]), ('killed', [5, 2]), ('month', [5, 1]), ('time', [5, 1]), ('critical', [5, 1]), ('take', [5, 1]), ('mind', [5, 2]), ('public', [5, 1]), ('continue', [5, 1]), ('began', [5, 1]), ('randomly', [7]), ('injured', [5, 2]), ('body', [7, 2]), ('gunman', [5]), ('shooting', [5, 2]), ('attention', [2, 5]), ('moved', [5]), ('wider', [1]), ('healing', [5]), ('farmington', [2])]","[('street', ['Border/community/family', 'War']), ('support', ['Border/community/family', 'War']), ('people', ['Border/community/family', 'War']), ('killed', ['Border/community/family', 'War']), ('month', ['Border/community/family', 'American/economics/health']), ('time', ['Border/community/family', 'American/economics/health']), ('critical', ['Border/community/family', 'American/economics/health']), ('take', ['Border/community/family', 'American/economics/health']), ('mind', ['Border/community/family', 'War']), ('public', ['Border/community/family', 'American/economics/health']), ('continue', ['Border/community/family', 'American/economics/health']), ('began', ['Border/community/family', 'American/economics/health']), ('randomly', ['Abortion/rights/guns']), ('injured', ['Border/community/family', 'War']), ('body', ['Abortion/rights/guns', 'War']), ('gunman', ['Border/community/family']), ('shooting', ['Border/community/family', 'War']), ('attention', ['War', 'Border/community/family']), ('moved', ['Border/community/family']), ('wider', ['American/economics/health']), ('healing', ['Border/community/family']), ('farmington', ['War'])]"
nuggets,2023-06-15 20:32:23+00:00,5,Border/community/family,0.70816797,positive,0.874980092048645,"{'positive': 0.874980092048645, 'neutral': 0.12085868418216705, 'negative': 0.0041613029316067696}",anger,0.39718759059906,"{'anger': 0.39718759059906006, 'disgust': 0.38594380021095276, 'optimism': 0.09469738602638245, 'anticipation': 0.03676169738173485, 'fear': 0.026595955714583397, 'sadness': 0.022830510511994362, 'pessimism': 0.015541878528892994, 'joy': 0.012835660018026829, 'trust': 0.003938114270567894, 'surprise': 0.003049620660021901, 'love': 0.0006178156472742558}",8.0,Infrastructure/job/energy,0.04170185,"THIS IS FOR YOU, NUGGETS NATION 🏆 #bRINGItIn https://t.co/pG6oL53TpU",nugget nation,"[('nation', [5]), ('nugget', [5])]","[('nation', ['Border/community/family']), ('nugget', ['Border/community/family'])]"
SenatorBaldwin,2023-06-15 20:35:25+00:00,5,Border/community/family,0.47361726,positive,0.8877606987953186,"{'positive': 0.8877606987953186, 'neutral': 0.1081472858786583, 'negative': 0.004092033952474594}",joy,0.663623034954071,"{'joy': 0.663623034954071, 'optimism': 0.2944505214691162, 'anticipation': 0.025324322283267975, 'trust': 0.009844562970101833, 'love': 0.002428273670375347, 'surprise': 0.0022520185448229313, 'anger': 0.0007352360989898443, 'fear': 0.0004572666366584599, 'disgust': 0.0004188486491329968, 'pessimism': 0.0002475724322721362, 'sadness': 0.00021828780882060528}",8.0,Infrastructure/job/energy,0.2602287,The Indian Child Welfare Act has been a critical tool in protecting the interests of Native children and keeping Tribal communities together. Today’s SCOTUS decision to uphold Tribal sovereignty and keep this law of the land is welcome news.,indian child welfare act critical tool protecting interest native child keeping tribal community today scotus decision uphold tribal sovereignty law land welcome news,"[('today', [5, 8]), ('decision', [7, 5]), ('interest', [5, 8]), ('news', [5, 8]), ('keeping', [5, 8]), ('law', [8, 5]), ('critical', [8, 5]), ('act', [8, 7]), ('child', [5, 8]), ('welcome', [5, 8]), ('land', [8, 5]), ('community', [5, 8]), ('welfare', [5]), ('tool', [8, 5]), ('protecting', [7, 5]), ('tribal', [8, 5]), ('sovereignty', [5]), ('native', [5, 8]), ('indian', [6]), ('scotus', [7]), ('uphold', [5, 7])]","[('today', ['Border/community/family', 'Infrastructure/job/energy']), ('decision', ['Abortion/rights/guns', 'Border/community/family']), ('interest', ['Border/community/family', 'Infrastructure/job/energy']), ('news', ['Border/community/family', 'Infrastructure/job/energy']), ('keeping', ['Border/community/family', 'Infrastructure/job/energy']), ('law', ['Infrastructure/job/energy', 'Border/community/family']), ('critical', ['Infrastructure/job/energy', 'Border/community/family']), ('act', ['Infrastructure/job/energy', 'Abortion/rights/guns']), ('child', ['Border/community/family', 'Infrastructure/job/energy']), ('welcome', ['Border/community/family', 'Infrastructure/job/energy']), ('land', ['Infrastructure/job/energy', 'Border/community/family']), ('community', ['Border/community/family', 'Infrastructure/job/energy']), ('welfare', ['Border/community/family']), ('tool', ['Infrastructure/job/energy', 'Border/community/family']), ('protecting', ['Abortion/rights/guns', 'Border/community/family']), ('tribal', ['Infrastructure/job/energy', 'Border/community/family']), ('sovereignty', ['Border/community/family']), ('native', ['Border/community/family', 'Infrastructure/job/energy']), ('indian', ['Election/debate']), ('scotus', ['Abortion/rights/guns']), ('uphold', ['Border/community/family', 'Abortion/rights/guns'])]"
RepSherrill,2023-06-15 20:39:47+00:00,5,Border/community/family,0.5849597,neutral,0.8597779870033264,"{'neutral': 0.8597779870033264, 'positive': 0.13570718467235565, 'negative': 0.004514830186963081}",anticipation,0.7603943347930908,"{'anticipation': 0.7603943347930908, 'optimism': 0.09806687384843826, 'joy': 0.06493743509054184, 'trust': 0.026546761393547058, 'surprise': 0.02048022300004959, 'disgust': 0.00778516661375761, 'anger': 0.007175763603299856, 'fear': 0.005302758421748877, 'pessimism': 0.004316283389925957, 'sadness': 0.002942134626209736, 'love': 0.0020523567218333483}",6.0,Election/debate,0.17726542,"As a member of @HASCDemocrats, I am assigned to two subcommittees: Tactical Air and Land Forces and Readiness. This week, we convened for our final meetings ahead of next week’s mark-up of the National Defense Authorization Act.",member assigned subcommittee tactical air land force readiness week convened final meeting ahead week mark national defense authorization act,"[('national', [5, 6]), ('week', [5, 6]), ('force', [5, 1]), ('defense', [5, 1]), ('air', [5, 6]), ('act', [1, 5]), ('member', [5, 1]), ('land', [5, 7]), ('meeting', [5, 6]), ('mark', [5, 7]), ('subcommittee', [5]), ('ahead', [6, 5]), ('final', [5, 6]), ('assigned', [5, 7]), ('readiness', [7]), ('authorization', [1]), ('tactical', [6]), ('convened', [5])]","[('national', ['Border/community/family', 'Election/debate']), ('week', ['Border/community/family', 'Election/debate']), ('force', ['Border/community/family', 'American/economics/health']), ('defense', ['Border/community/family', 'American/economics/health']), ('air', ['Border/community/family', 'Election/debate']), ('act', ['American/economics/health', 'Border/community/family']), ('member', ['Border/community/family', 'American/economics/health']), ('land', ['Border/community/family', 'Abortion/rights/guns']), ('meeting', ['Border/community/family', 'Election/debate']), ('mark', ['Border/community/family', 'Abortion/rights/guns']), ('subcommittee', ['Border/community/family']), ('ahead', ['Election/debate', 'Border/community/family']), ('final', ['Border/community/family', 'Election/debate']), ('assigned', ['Border/community/family', 'Abortion/rights/guns']), ('readiness', ['Abortion/rights/guns']), ('authorization', ['American/economics/health']), ('tactical', ['Election/debate']), ('convened', ['Border/community/family'])]"
RepSpanberger,2023-06-15 20:55:09+00:00,5,Border/community/family,0.8015659,positive,0.974140465259552,"{'positive': 0.974140465259552, 'neutral': 0.02366160973906517, 'negative': 0.002197874477133155}",joy,0.9164901971817015,"{'joy': 0.9164901971817017, 'love': 0.04208093881607056, 'optimism': 0.037737201899290085, 'trust': 0.0015852187061682343, 'anticipation': 0.000685663428157568, 'surprise': 0.0005229750531725585, 'sadness': 0.00036667435779236257, 'fear': 0.00015975382120814174, 'disgust': 0.00013379052688833326, 'pessimism': 0.00013198879605624825, 'anger': 0.00010556968481978402}",6.0,Election/debate,0.117278315,"My team was honored to attend the Vietnam Veterans of America Piedmont Chapter 752’s welcome home dinner, thank our local Veterans who served during the conflict, and present these heroes with the commemorative Vietnam Veteran lapel pin. 🇺🇸🇺🇸🇺🇸 https://t.co/BvWyjPqT2B",team honored attend vietnam veteran america piedmont chapter  welcome home dinner thank local veteran served conflict present hero commemorative vietnam veteran lapel pin,"[('america', [5, 6]), ('welcome', [5, 6]), ('home', [5, 6]), ('team', [5, 6]), ('hero', [5]), ('local', [5, 6]), ('thank', [5, 6]), ('veteran', [5, 7]), ('vietnam', [5]), ('present', [5, 6]), ('attend', [5, 6]), ('served', [5]), ('dinner', [6, 7]), ('conflict', [5]), ('commemorative', [5]), ('honored', [5]), ('chapter', [6]), ('pin', [7]), ('piedmont', [5]), ('lapel', [5])]","[('america', ['Border/community/family', 'Election/debate']), ('welcome', ['Border/community/family', 'Election/debate']), ('home', ['Border/community/family', 'Election/debate']), ('team', ['Border/community/family', 'Election/debate']), ('hero', ['Border/community/family']), ('local', ['Border/community/family', 'Election/debate']), ('thank', ['Border/community/family', 'Election/debate']), ('veteran', ['Border/community/family', 'Abortion/rights/guns']), ('vietnam', ['Border/community/family']), ('present', ['Border/community/family', 'Election/debate']), ('attend', ['Border/community/family', 'Election/debate']), ('served', ['Border/community/family']), ('dinner', ['Election/debate', 'Abortion/rights/guns']), ('conflict', ['Border/community/family']), ('commemorative', ['Border/community/family']), ('honored', ['Border/community/family']), ('chapter', ['Election/debate']), ('pin', ['Abortion/rights/guns']), ('piedmont', ['Border/community/family']), ('lapel', ['Border/community/family'])]"
SenatorHick,2023-06-15 21:45:17+00:00,5,Border/community/family,0.8247587,positive,0.9885348677635192,"{'positive': 0.9885348677635193, 'neutral': 0.009691347368061543, 'negative': 0.0017737478483468294}",joy,0.976511299610138,"{'joy': 0.9765112996101379, 'optimism': 0.014440381899476051, 'love': 0.005476159043610096, 'surprise': 0.0011954166693612933, 'anticipation': 0.0007529371068812907, 'trust': 0.0005792988813482225, 'disgust': 0.0003142434579785913, 'sadness': 0.0003092668775934726, 'anger': 0.00022941548377275467, 'fear': 9.947024227585644e-05, 'pessimism': 9.224452514899895e-05}",7.0,Abortion/rights/guns,0.025062121,Nothing like celebrating the national champions! #NuggetsNation,like celebrating national champion,"[('national', [5]), ('like', [5]), ('celebrating', [5]), ('champion', [5])]","[('national', ['Border/community/family']), ('like', ['Border/community/family']), ('celebrating', ['Border/community/family']), ('champion', ['Border/community/family'])]"
SenatorHassan,2023-06-15 22:16:22+00:00,5,Border/community/family,0.7938533,positive,0.9866642951965332,"{'positive': 0.9866642951965332, 'neutral': 0.011279541999101639, 'negative': 0.002056151395663619}",joy,0.9607827067375184,"{'joy': 0.9607827067375183, 'optimism': 0.028744565322995186, 'love': 0.007422936614602804, 'trust': 0.0010642691049724817, 'anticipation': 0.0009023371967487037, 'surprise': 0.0006499073933809996, 'anger': 0.0001099792862078175, 'disgust': 0.00010872130951611325, 'fear': 8.908491872716695e-05, 'sadness': 7.433754217345268e-05, 'pessimism': 5.111717837280594e-05}",7.0,Abortion/rights/guns,0.14835186,It’s always great to see Granite State students in the Capitol. Thank you to the National History Day participants for your thoughtful questions. https://t.co/JiYy0OpUh5,great granite state student capitol thank national history day participant thoughtful question,"[('national', [5, 7]), ('state', [5, 7]), ('capitol', [5, 7]), ('day', [5, 7]), ('question', [5, 7]), ('student', [5, 7]), ('history', [5, 7]), ('great', [5, 7]), ('thank', [5, 7]), ('thoughtful', [5]), ('granite', [5]), ('participant', [7])]","[('national', ['Border/community/family', 'Abortion/rights/guns']), ('state', ['Border/community/family', 'Abortion/rights/guns']), ('capitol', ['Border/community/family', 'Abortion/rights/guns']), ('day', ['Border/community/family', 'Abortion/rights/guns']), ('question', ['Border/community/family', 'Abortion/rights/guns']), ('student', ['Border/community/family', 'Abortion/rights/guns']), ('history', ['Border/community/family', 'Abortion/rights/guns']), ('great', ['Border/community/family', 'Abortion/rights/guns']), ('thank', ['Border/community/family', 'Abortion/rights/guns']), ('thoughtful', ['Border/community/family']), ('granite', ['Border/community/family']), ('participant', ['Abortion/rights/guns'])]"
Jim_Jordan,2023-06-15 22:22:00+00:00,5,Border/community/family,0.48911664,negative,0.529223620891571,"{'negative': 0.529223620891571, 'neutral': 0.4386110007762909, 'positive': 0.03216542303562164}",fear,0.9139583706855774,"{'fear': 0.9139583706855774, 'disgust': 0.029597414657473564, 'sadness': 0.02693021483719349, 'anger': 0.01285442803055048, 'pessimism': 0.011884819716215134, 'anticipation': 0.0025717082899063826, 'surprise': 0.0009902571327984333, 'optimism': 0.0005211340612731874, 'trust': 0.00028410519007593393, 'joy': 0.0002358430065214634, 'love': 0.00017160693823825568}",2.0,War,0.3856074,You’re not safe in Alvin Bragg’s New York City. https://t.co/M10wqexWki,safe alvin bragg york city,"[('city', [5, 2]), ('safe', [5]), ('york', [5]), ('alvin', [2]), ('bragg', [2])]","[('city', ['Border/community/family', 'War']), ('safe', ['Border/community/family']), ('york', ['Border/community/family']), ('alvin', ['War']), ('bragg', ['War'])]"
RepSpanberger,2023-06-15 22:45:19+00:00,5,Border/community/family,0.5626286,positive,0.5898905992507935,"{'positive': 0.5898905992507935, 'neutral': 0.3875690698623657, 'negative': 0.022540325298905373}",optimism,0.8013229966163635,"{'optimism': 0.8013229966163635, 'trust': 0.07261662930250168, 'anticipation': 0.05078845098614693, 'joy': 0.0222963634878397, 'anger': 0.02021925337612629, 'fear': 0.014989720657467842, 'disgust': 0.0056964075192809105, 'love': 0.004198845941573381, 'pessimism': 0.0036568506620824337, 'surprise': 0.0024406909942626953, 'sadness': 0.0017737862654030323}",8.0,Infrastructure/job/energy,0.26138994,"As the Ukrainian people fight back against relentless Russian attacks, the United States must help our allies secure their continued sovereignty. And as I said on @BloombergRadio, lawmakers and Americans on both sides of the aisle continue to support our efforts in this fight. https://t.co/iJ64oFCEYe",ukrainian people fight relentless russian attack united state help ally secure continued sovereignty said lawmaker american side aisle continue support effort fight,"[('american', [5, 8]), ('attack', [5, 2]), ('state', [5, 8]), ('united', [5, 8]), ('said', [5, 2]), ('support', [5, 8]), ('people', [5, 2]), ('side', [2]), ('russian', [5, 2]), ('help', [8, 5]), ('fight', [5, 8]), ('ukrainian', [5, 2]), ('continue', [5, 8]), ('effort', [5, 8]), ('secure', [5, 8]), ('lawmaker', [8]), ('continued', [5, 8]), ('ally', [5, 2]), ('sovereignty', [5, 2]), ('aisle', [5, 8]), ('relentless', [8])]","[('american', ['Border/community/family', 'Infrastructure/job/energy']), ('attack', ['Border/community/family', 'War']), ('state', ['Border/community/family', 'Infrastructure/job/energy']), ('united', ['Border/community/family', 'Infrastructure/job/energy']), ('said', ['Border/community/family', 'War']), ('support', ['Border/community/family', 'Infrastructure/job/energy']), ('people', ['Border/community/family', 'War']), ('side', ['War']), ('russian', ['Border/community/family', 'War']), ('help', ['Infrastructure/job/energy', 'Border/community/family']), ('fight', ['Border/community/family', 'Infrastructure/job/energy']), ('ukrainian', ['Border/community/family', 'War']), ('continue', ['Border/community/family', 'Infrastructure/job/energy']), ('effort', ['Border/community/family', 'Infrastructure/job/energy']), ('secure', ['Border/community/family', 'Infrastructure/job/energy']), ('lawmaker', ['Infrastructure/job/energy']), ('continued', ['Border/community/family', 'Infrastructure/job/energy']), ('ally', ['Border/community/family', 'War']), ('sovereignty', ['Border/community/family', 'War']), ('aisle', ['Border/community/family', 'Infrastructure/job/energy']), ('relentless', ['Infrastructure/job/energy'])]"
SenatorTimScott,2023-06-15 23:07:36+00:00,5,Border/community/family,0.63695884,negative,0.8042886853218079,"{'negative': 0.8042886853218079, 'neutral': 0.16923940181732178, 'positive': 0.026471922174096107}",sadness,0.9597719311714172,"{'sadness': 0.9597719311714172, 'pessimism': 0.027835438027977943, 'fear': 0.0035136553924530745, 'disgust': 0.0022547112312167883, 'joy': 0.0014526749728247523, 'anticipation': 0.0013424436328932643, 'optimism': 0.0012292368337512016, 'love': 0.0009199273190461099, 'anger': 0.0006449772627092898, 'surprise': 0.0005286057130433619, 'trust': 0.0005064855795353651}",4.0,Republicans vs democrats,0.2947402,"I’m sad to learn of Coach Lawing’s passing. The Gamecocks community won’t be the same without him, and my heart goes out to his family during this difficult time.",sad learn coach lawings passing gamecock community heart  family difficult time,"[('sad', [5, 4]), ('time', [5, 4]), ('family', [5, 4]), ('community', [5]), ('difficult', [5, 4]), ('heart', [5, 4]), ('learn', [5, 4]), ('passing', [5, 4]), ('coach', [4]), ('gamecock', [4]), ('lawings', [5, 4])]","[('sad', ['Border/community/family', 'Republicans vs democrats']), ('time', ['Border/community/family', 'Republicans vs democrats']), ('family', ['Border/community/family', 'Republicans vs democrats']), ('community', ['Border/community/family']), ('difficult', ['Border/community/family', 'Republicans vs democrats']), ('heart', ['Border/community/family', 'Republicans vs democrats']), ('learn', ['Border/community/family', 'Republicans vs democrats']), ('passing', ['Border/community/family', 'Republicans vs democrats']), ('coach', ['Republicans vs democrats']), ('gamecock', ['Republicans vs democrats']), ('lawings', ['Border/community/family', 'Republicans vs democrats'])]"
RepHoulahan,2023-06-15 23:19:16+00:00,5,Border/community/family,0.498157,positive,0.7661082744598389,"{'positive': 0.7661082744598389, 'neutral': 0.22756193578243256, 'negative': 0.00632977532222867}",optimism,0.8577558994293213,"{'optimism': 0.8577558994293213, 'joy': 0.0582968108355999, 'anticipation': 0.03859664127230644, 'trust': 0.03686921298503876, 'love': 0.0021066698245704174, 'anger': 0.0018020961433649063, 'surprise': 0.0013876098673790693, 'fear': 0.0009660038631409407, 'pessimism': 0.0008458757656626403, 'disgust': 0.0007985892589204013, 'sadness': 0.0005745920934714377}",1.0,American/economics/health,0.28899553,I will continue to champion practical policies that reflect my purple community’s desire for a government that works by and for the American people. Read more of my thoughts on this bill here: https://t.co/6FdZpZqQ1d.,continue champion practical policy reflect purple community desire government work american people read thought bill,"[('american', [1, 5]), ('people', [5, 1]), ('thought', [5, 6]), ('work', [5, 1]), ('government', [1, 5]), ('read', [5, 1]), ('community', [5, 1]), ('continue', [5, 1]), ('bill', [1, 5]), ('policy', [5, 1]), ('champion', [5]), ('reflect', [5, 6]), ('desire', [5]), ('purple', [3]), ('practical', [6])]","[('american', ['American/economics/health', 'Border/community/family']), ('people', ['Border/community/family', 'American/economics/health']), ('thought', ['Border/community/family', 'Election/debate']), ('work', ['Border/community/family', 'American/economics/health']), ('government', ['American/economics/health', 'Border/community/family']), ('read', ['Border/community/family', 'American/economics/health']), ('community', ['Border/community/family', 'American/economics/health']), ('continue', ['Border/community/family', 'American/economics/health']), ('bill', ['American/economics/health', 'Border/community/family']), ('policy', ['Border/community/family', 'American/economics/health']), ('champion', ['Border/community/family']), ('reflect', ['Border/community/family', 'Election/debate']), ('desire', ['Border/community/family']), ('purple', ['News/radio/livestream']), ('practical', ['Election/debate'])]"
SecRaimondo,2023-06-16 00:36:27+00:00,5,Border/community/family,0.6537717,positive,0.8722745180130005,"{'positive': 0.8722745180130005, 'neutral': 0.12267875671386719, 'negative': 0.00504668615758419}",optimism,0.7186188697814941,"{'optimism': 0.7186188697814941, 'joy': 0.21991027891635895, 'anticipation': 0.03734727203845978, 'trust': 0.01713891141116619, 'love': 0.002078196033835411, 'fear': 0.002042893087491393, 'surprise': 0.0013383707264438272, 'pessimism': 0.0004393015115056187, 'anger': 0.00042240606853738427, 'sadness': 0.0003661362861748785, 'disgust': 0.0002973679220303893}",8.0,Infrastructure/job/energy,0.31618002,"The U.S. hasn’t hosted a World Expo in almost four decades. We’re hoping to change that. Minnesota is an incredible host state, an important hub in the global marketplace, and ready to engage partners around the world in pursuit of our theme of “Healthy People, Healthy Planet.” https://t.co/SUs56l0jOx", hosted world expo decade hoping change minnesota incredible host state important hub global marketplace ready engage partner world pursuit theme healthy people healthy planet,"[('decade', [5, 8]), ('state', [5, 8]), ('world', [5, 8]), ('people', [5, 8]), ('host', [5, 8]), ('important', [5, 8]), ('ready', [5, 8]), ('partner', [5, 8]), ('change', [8, 5]), ('marketplace', [8]), ('global', [8, 5]), ('pursuit', [5]), ('hoping', [5]), ('minnesota', [5]), ('planet', [5]), ('hosted', [5]), ('healthy', [8, 5]), ('hub', [8]), ('incredible', [5, 8]), ('engage', [8, 5]), ('theme', [5]), ('expo', [5])]","[('decade', ['Border/community/family', 'Infrastructure/job/energy']), ('state', ['Border/community/family', 'Infrastructure/job/energy']), ('world', ['Border/community/family', 'Infrastructure/job/energy']), ('people', ['Border/community/family', 'Infrastructure/job/energy']), ('host', ['Border/community/family', 'Infrastructure/job/energy']), ('important', ['Border/community/family', 'Infrastructure/job/energy']), ('ready', ['Border/community/family', 'Infrastructure/job/energy']), ('partner', ['Border/community/family', 'Infrastructure/job/energy']), ('change', ['Infrastructure/job/energy', 'Border/community/family']), ('marketplace', ['Infrastructure/job/energy']), ('global', ['Infrastructure/job/energy', 'Border/community/family']), ('pursuit', ['Border/community/family']), ('hoping', ['Border/community/family']), ('minnesota', ['Border/community/family']), ('planet', ['Border/community/family']), ('hosted', ['Border/community/family']), ('healthy', ['Infrastructure/job/energy', 'Border/community/family']), ('hub', ['Infrastructure/job/energy']), ('incredible', ['Border/community/family', 'Infrastructure/job/energy']), ('engage', ['Infrastructure/job/energy', 'Border/community/family']), ('theme', ['Border/community/family']), ('expo', ['Border/community/family'])]"
POTUS,2023-06-16 02:00:00+00:00,5,Border/community/family,0.36701402,positive,0.9231835603713988,"{'positive': 0.9231835603713989, 'neutral': 0.06928203999996185, 'negative': 0.0075343307107687}",optimism,0.5766932964324951,"{'optimism': 0.5766932964324951, 'joy': 0.4031228721141815, 'trust': 0.009174427017569542, 'love': 0.006146383471786976, 'anticipation': 0.0030529757495969534, 'surprise': 0.0004457256000023335, 'sadness': 0.00037740747211501, 'anger': 0.00032865870161913335, 'pessimism': 0.0002386887208558619, 'fear': 0.00022540306963492185, 'disgust': 0.00019413750851526856}",3.0,News/radio/livestream,0.21165009,"America has been nurtured, enriched, and advanced by the contributions, sacrifices, and dreams of immigrants and their descendants.",america nurtured enriched advanced contribution sacrifice dream immigrant descendant,"[('america', [5, 8]), ('immigrant', [5]), ('advanced', [8]), ('dream', [5, 7]), ('contribution', [7, 4]), ('sacrifice', [5]), ('enriched', [4]), ('descendant', [3]), ('nurtured', [3])]","[('america', ['Border/community/family', 'Infrastructure/job/energy']), ('immigrant', ['Border/community/family']), ('advanced', ['Infrastructure/job/energy']), ('dream', ['Border/community/family', 'Abortion/rights/guns']), ('contribution', ['Abortion/rights/guns', 'Republicans vs democrats']), ('sacrifice', ['Border/community/family']), ('enriched', ['Republicans vs democrats']), ('descendant', ['News/radio/livestream']), ('nurtured', ['News/radio/livestream'])]"
SenAmyKlobuchar,2023-06-16 03:32:14+00:00,5,Border/community/family,0.44843534,positive,0.8436750769615173,"{'positive': 0.8436750769615173, 'neutral': 0.15313582122325897, 'negative': 0.003189092269167304}",joy,0.8519302606582642,"{'joy': 0.8519302606582642, 'optimism': 0.08190285414457321, 'love': 0.028847791254520416, 'anticipation': 0.021516872569918633, 'trust': 0.008071226067841053, 'sadness': 0.0027803671546280384, 'surprise': 0.002210808452218771, 'fear': 0.0015337617369368672, 'pessimism': 0.0007709363126195967, 'disgust': 0.0002823308459483087, 'anger': 0.00015270982112269849}",7.0,Abortion/rights/guns,0.22769728,"Pulitzer Prize winner and iconic American author Willa Cather holds a special place in our nation’s literary history for her vivid depictions of the Great Plains and pioneer life. Now, she holds a place in the U.S. Capitol. https://t.co/KkrYm7ccpz",pulitzer prize winner iconic american author willa cather hold special place nation literary history vivid depiction great plain pioneer life hold place  capitol,"[('american', [5, 1]), ('capitol', [5, 6]), ('place', [5, 7]), ('life', [5, 7]), ('history', [5, 7]), ('great', [5, 6]), ('hold', [7, 5]), ('special', [6, 5]), ('nation', [5, 7]), ('plain', [5, 7]), ('winner', [6, 7]), ('depiction', [5, 7]), ('author', [6]), ('iconic', [5]), ('vivid', [1]), ('prize', [5]), ('pulitzer', [7]), ('pioneer', [7]), ('cather', [7, 5]), ('literary', [5, 7]), ('willa', [7, 5])]","[('american', ['Border/community/family', 'American/economics/health']), ('capitol', ['Border/community/family', 'Election/debate']), ('place', ['Border/community/family', 'Abortion/rights/guns']), ('life', ['Border/community/family', 'Abortion/rights/guns']), ('history', ['Border/community/family', 'Abortion/rights/guns']), ('great', ['Border/community/family', 'Election/debate']), ('hold', ['Abortion/rights/guns', 'Border/community/family']), ('special', ['Election/debate', 'Border/community/family']), ('nation', ['Border/community/family', 'Abortion/rights/guns']), ('plain', ['Border/community/family', 'Abortion/rights/guns']), ('winner', ['Election/debate', 'Abortion/rights/guns']), ('depiction', ['Border/community/family', 'Abortion/rights/guns']), ('author', ['Election/debate']), ('iconic', ['Border/community/family']), ('vivid', ['American/economics/health']), ('prize', ['Border/community/family']), ('pulitzer', ['Abortion/rights/guns']), ('pioneer', ['Abortion/rights/guns']), ('cather', ['Abortion/rights/guns', 'Border/community/family']), ('literary', ['Border/community/family', 'Abortion/rights/guns']), ('willa', ['Abortion/rights/guns', 'Border/community/family'])]"
CollinRugg,2023-06-16 05:21:08+00:00,5,Border/community/family,0.5443289,negative,0.7609055042266846,"{'negative': 0.7609055042266846, 'neutral': 0.23205427825450897, 'positive': 0.007040252443403006}",anger,0.5652346014976501,"{'anger': 0.5652346014976501, 'disgust': 0.41658392548561096, 'sadness': 0.014381428249180317, 'pessimism': 0.001429004711098969, 'fear': 0.0011182442540302873, 'surprise': 0.0004558952641673386, 'anticipation': 0.00039956660475581884, 'joy': 0.0001696302933851257, 'optimism': 8.817441994324327e-05, 'trust': 7.012794958427548e-05, 'love': 6.940282037248835e-05}",4.0,Republicans vs democrats,0.36177248,Why won’t the media call out Joe Biden for groping women and children in public? https://t.co/A6M744YG4j,medium joe biden groping woman child public,"[('biden', [4, 5]), ('medium', [4, 5]), ('joe', [4, 5]), ('child', [5]), ('woman', [5, 4]), ('public', [5, 4]), ('groping', [5])]","[('biden', ['Republicans vs democrats', 'Border/community/family']), ('medium', ['Republicans vs democrats', 'Border/community/family']), ('joe', ['Republicans vs democrats', 'Border/community/family']), ('child', ['Border/community/family']), ('woman', ['Border/community/family', 'Republicans vs democrats']), ('public', ['Border/community/family', 'Republicans vs democrats']), ('groping', ['Border/community/family'])]"
